DATE,PRCP,TMAX,TMIN
2016-10-23,0,26.100000000000001,14.5
2016-10-27,0,24.300000000000001,14.300000000000001
2016-10-31,0,22.199999999999999,8.9000000000000004
2016-11-03,2,21.199999999999999,12.300000000000001
2016-11-06,34,19.699999999999999,14.300000000000001
2016-11-30,0,15.4,2.5
2016-12-22,2,18,7.9000000000000004
2016-01-08,0,18.5,8.6999999999999993
2016-01-30,0,15.9,7.7000000000000002
2016-02-04,0,15.6,1.6000000000000001
2016-02-10,52,13.199999999999999,10.5
2016-03-06,32,13,6.5
2016-04-28,2,19.5,8.8000000000000007
2016-05-08,0,21.699999999999999,14.800000000000001
2016-05-26,0,22.399999999999999,12.199999999999999
2016-06-11,2,25.300000000000001,15.699999999999999
2016-06-12,0,25,16.199999999999999
2016-06-16,8,26.600000000000001,17.699999999999999
2016-07-05,0,30.5,18.300000000000001
2016-07-12,0,31,20.300000000000001
2016-08-23,0,28.5,16.100000000000001
2016-10-13,2,27.699999999999999,9.5
2016-11-05,179,21.800000000000001,13.4
2016-11-17,14,20,7.5
2016-11-21,0,20.699999999999999,10.9
2016-12-10,20,16.800000000000001,5.5
2016-12-21,0,18.399999999999999,8
2016-12-23,0,18.300000000000001,5.5
2016-12-24,0,17.100000000000001,6.2999999999999998
2016-12-30,0,15.6,3.8999999999999999
2016-02-02,8,16.5,9.3000000000000007
2016-02-07,107,18.199999999999999,8.1999999999999993
2016-02-19,0,14.199999999999999,4.2999999999999998
2016-03-11,0,16.399999999999999,5
2016-03-22,30,17.199999999999999,9.1999999999999993
2016-04-18,0,23.5,12.5
2016-07-13,0,29.5,19.199999999999999
2016-07-17,0,28,13.5
2016-07-25,0,27.899999999999999,18.600000000000001
2016-08-01,0,27.800000000000001,21.699999999999999
2016-09-06,2,30.5,18.199999999999999
2016-09-16,510,26.100000000000001,17.800000000000001
2016-09-27,0,26.600000000000001,14
2016-10-30,0,21.5,8.9000000000000004
2016-12-09,0,17.199999999999999,4.0999999999999996
2016-12-18,0,16,3.6000000000000001
2016-01-19,2,12.800000000000001,4.7000000000000002
2016-01-31,6,14.699999999999999,9.0999999999999996
2016-03-08,62,12.199999999999999,6.4000000000000004
2016-03-25,0,16.300000000000001,4.2999999999999998
2016-04-04,0,22.100000000000001,11.699999999999999
2016-04-24,0,17.399999999999999,14.199999999999999
2016-04-30,32,18,7.9000000000000004
2016-05-30,0,22.800000000000001,14.699999999999999
2016-06-26,0,27,16.600000000000001
2016-06-30,0,28.800000000000001,19.5
2016-07-28,0,28.199999999999999,18.399999999999999
2016-08-26,0,28.800000000000001,16.899999999999999
2016-09-08,2,28.5,16.800000000000001
2016-09-13,0,29.699999999999999,18.199999999999999
2016-09-17,50,25.699999999999999,16.800000000000001
2016-11-16,0,19.100000000000001,6.7999999999999998
2016-11-18,225,20,11.1
2016-12-02,0,17.100000000000001,7.2000000000000002
2016-12-07,0,18.300000000000001,5.4000000000000004
2016-12-16,0,18.899999999999999,6
2016-12-17,0,17,5
2016-01-16,0,10.300000000000001,1.5
2016-01-20,40,11.5,3.5
2016-01-28,0,15.9,4.4000000000000004
2016-03-02,6,15.6,5.5
2016-03-13,0,16.5,3.5
2016-03-15,14,15.4,7.5999999999999996
2016-04-11,0,21.800000000000001,6.4000000000000004
2016-05-01,0,15.800000000000001,9.6999999999999993
2016-05-14,0,20.5,13.5
2016-05-20,0,24.600000000000001,9.0999999999999996
2016-05-25,0,22,8.9000000000000004
2016-06-07,0,24.800000000000001,14.6
2016-06-15,0,29.100000000000001,13.6
2016-06-18,12,25.399999999999999,14
2016-07-06,0,27.699999999999999,18.600000000000001
2016-08-08,0,28.199999999999999,17.199999999999999
2016-08-09,0,28.100000000000001,16.800000000000001
2016-08-13,0,28.100000000000001,16.199999999999999
2016-08-14,0,29.100000000000001,15.699999999999999
2016-08-29,16,28.699999999999999,17
2016-09-04,0,28.5,16.899999999999999
2016-10-19,0,21.600000000000001,11.9
2016-11-01,0,21.800000000000001,9.0999999999999996
2016-01-05,79,15.6,9.8000000000000007
2016-01-09,24,18.100000000000001,11.9
2016-03-14,6,16.800000000000001,4.2999999999999998
2016-03-31,0,28,10.300000000000001
2016-04-25,0,18.300000000000001,6.4000000000000004
2016-05-27,0,25.399999999999999,13.800000000000001
2016-06-03,0,20.5,13.5
2016-06-24,0,27.899999999999999,17.5
2016-06-29,0,26.600000000000001,16.899999999999999
2016-07-14,0,24.5,17.199999999999999
2016-07-29,0,28.300000000000001,17.800000000000001
2016-07-31,0,30.399999999999999,18.600000000000001
2016-08-05,0,28.5,19.899999999999999
2016-08-07,0,29.199999999999999,17.399999999999999
2016-08-12,0,27.600000000000001,16.300000000000001
2016-08-18,0,28.600000000000001,18.699999999999999
2016-08-30,0,28.100000000000001,20.899999999999999
2016-09-12,0,28.300000000000001,17.800000000000001
2016-09-14,121,30.399999999999999,18.100000000000001
2016-10-04,0,24.699999999999999,11.699999999999999
2016-10-07,0,22.600000000000001,14.699999999999999
2016-10-12,2,20.199999999999999,7.7000000000000002
2016-10-17,2,22.100000000000001,11.699999999999999
2016-11-13,0,16,6.0999999999999996
2016-11-15,0,18.5,6.0999999999999996
2016-12-25,0,16.600000000000001,5.5999999999999996
2016-01-10,0,18.300000000000001,13.199999999999999
2016-01-25,0,17,3.2000000000000002
2016-01-27,2,16.699999999999999,5.7000000000000002
2016-01-04,18,14.6,9.4000000000000004
2016-02-12,199,14.5,6.9000000000000004
2016-01-07,16,13.6,7.9000000000000004
2016-02-29,16,16.899999999999999,7.7000000000000002
2016-01-13,2,13.300000000000001,6.7999999999999998
2016-03-16,93,13.5,5.5
2016-03-03,0,14.4,10.9
2016-04-02,0,22.100000000000001,13.5
2016-03-17,4,13.199999999999999,7.4000000000000004
2016-06-19,104,24,14.6
2016-03-28,6,17.100000000000001,12.5
2016-07-02,0,28,18.399999999999999
2016-04-05,0,25.100000000000001,11.6
2016-07-09,0,29.100000000000001,17.899999999999999
2016-04-08,20,17.300000000000001,12.4
2016-07-15,0,28.199999999999999,14.800000000000001
2016-04-10,0,18.199999999999999,5.9000000000000004
2016-07-16,0,25.800000000000001,13.699999999999999
2016-04-26,0,16.699999999999999,7.4000000000000004
2016-07-30,0,29.5,17.800000000000001
2016-05-04,0,20.399999999999999,8.4000000000000004
2016-08-25,0,28.899999999999999,16.800000000000001
2016-05-05,0,22.300000000000001,8.1999999999999993
2016-08-31,0,29,19.899999999999999
2016-05-10,38,26.300000000000001,15.9
2016-10-02,2,25.300000000000001,15.699999999999999
2016-06-14,0,24.600000000000001,17.5
2016-10-06,95,23.399999999999999,15.1
2016-07-24,16,26.699999999999999,19.600000000000001
2016-10-18,105,20.899999999999999,15.4
2016-08-16,0,30.100000000000001,16.199999999999999
2016-11-27,0,17.699999999999999,6.5
2016-08-27,0,30.399999999999999,17.100000000000001
2016-11-28,0,17.300000000000001,5.9000000000000004
2016-09-05,0,30,19.899999999999999
2016-11-29,0,14.699999999999999,7.0999999999999996
2016-09-18,221,19.399999999999999,15.199999999999999
2016-12-01,0,16.100000000000001,3.6000000000000001
2016-10-24,0,26.300000000000001,16.100000000000001
2016-12-15,0,18.199999999999999,6.7999999999999998
2016-11-04,0,21.100000000000001,9.3000000000000007
2016-11-07,26,14.1,9.1999999999999993
2016-12-03,0,17.5,5.0999999999999996
2016-01-14,99,14.5,3.7999999999999998
2016-01-15,0,11.800000000000001,6.0999999999999996
2016-02-03,10,15.6,7
2016-02-11,6,14.6,4.4000000000000004
2016-02-21,0,16.600000000000001,3.7000000000000002
2016-03-21,0,17.399999999999999,9.4000000000000004
2016-04-12,0,21.399999999999999,9
2016-04-23,30,18,10.800000000000001
2016-05-28,2,22.600000000000001,13.699999999999999
2016-06-17,0,25.699999999999999,14.800000000000001
2016-06-20,0,25.699999999999999,12.800000000000001
2016-07-18,0,29,14.5
2016-08-28,0,28.199999999999999,15.800000000000001
2016-09-10,0,28.399999999999999,18.600000000000001
2016-09-20,0,24.699999999999999,14.300000000000001
2016-09-22,0,25.300000000000001,13.6
2016-09-29,0,25.199999999999999,13.6
2016-11-09,85,15.9,4.5999999999999996
2016-11-23,0,23.399999999999999,11.9
2016-12-20,60,15.1,10.6
2016-01-12,6,15,11.6
2016-01-18,10,12.300000000000001,-1.3999999999999999
2016-01-26,2,15.300000000000001,7.0999999999999996
2016-02-13,51,14.699999999999999,9.8000000000000007
2016-02-22,26,20.5,7.5
2016-02-24,2,16.899999999999999,9
2016-02-26,34,14,6.9000000000000004
2016-03-24,0,18.699999999999999,3.8999999999999999
2016-05-09,0,23.199999999999999,13.800000000000001
2016-01-06,67,13.800000000000001,7.2000000000000002
2016-05-17,0,20.699999999999999,10.1
2016-01-11,0,16.600000000000001,13.6
2016-06-21,0,25.5,14.800000000000001
2016-02-01,0,17.300000000000001,8.6999999999999993
2016-06-27,0,24.800000000000001,15.699999999999999
2016-02-06,0,16.399999999999999,5.0999999999999996
2016-07-08,0,28.199999999999999,19.100000000000001
2016-02-23,0,16,9.1999999999999993
2016-09-15,97,28.5,20
2016-03-01,2,17.100000000000001,4.2999999999999998
2016-10-09,0,22.199999999999999,12
2016-03-04,0,15.1,3.8999999999999999
2016-10-16,0,23.600000000000001,11.6
2016-03-30,0,21.300000000000001,7.2000000000000002
2016-11-08,0,15.699999999999999,5.9000000000000004
2016-05-07,0,25.699999999999999,9
2016-11-10,12,17.300000000000001,10.699999999999999
2016-05-18,0,20.600000000000001,11.800000000000001
2016-11-25,2,18.199999999999999,10.9
2016-05-31,59,22.699999999999999,10.800000000000001
2016-12-26,0,17.300000000000001,4.7000000000000002
2016-06-06,0,24.300000000000001,12
2016-12-28,0,18,4
2016-06-25,0,28.199999999999999,17
2016-07-22,0,32.899999999999999,18.699999999999999
2016-08-03,0,28.5,18.300000000000001
2016-08-24,0,28.399999999999999,16.300000000000001
2016-09-01,0,29.399999999999999,19.800000000000001
2016-09-25,0,26.800000000000001,14.9
2016-10-05,114,24.399999999999999,11.300000000000001
2016-10-22,2,20.699999999999999,8.4000000000000004
2016-11-22,0,23.100000000000001,12
2016-12-08,0,18.800000000000001,5.7000000000000002
2016-12-14,0,18.300000000000001,5.5
2016-12-27,0,17.800000000000001,7.7999999999999998
2016-01-24,0,15.6,4.2999999999999998
2016-02-05,0,16.300000000000001,2.7999999999999998
2016-02-08,2,15.300000000000001,9.6999999999999993
2016-02-15,123,12.5,4.5999999999999996
2016-02-27,131,16.899999999999999,7.9000000000000004
2016-03-10,0,16.399999999999999,3.3999999999999999
2016-04-03,0,21.5,10.9
2016-04-16,0,23.100000000000001,9.5
2016-05-24,0,20.300000000000001,12.5
2016-06-01,108,17.199999999999999,13
2016-06-04,2,23.899999999999999,13.300000000000001
2016-06-13,6,24.899999999999999,14.800000000000001
2016-06-23,0,28.100000000000001,16.600000000000001
2016-07-20,0,31.899999999999999,15.4
2016-07-27,0,27.899999999999999,19.600000000000001
2016-08-10,0,26,18.300000000000001
2016-09-02,0,28.699999999999999,18.300000000000001
2016-09-07,0,29.399999999999999,15.1
2016-09-11,0,29,17.699999999999999
2016-09-19,0,25,13.300000000000001
2016-09-21,22,25.899999999999999,15.800000000000001
2016-10-11,4,17.199999999999999,12.300000000000001
2016-10-20,0,19.800000000000001,13.199999999999999
2016-10-29,2,22.399999999999999,10.1
2016-11-11,2,18,14.699999999999999
2016-11-12,0,17.699999999999999,6
2016-11-19,132,19,13.4
2016-11-20,0,20.5,9
2016-12-29,0,17.100000000000001,3.2999999999999998
2016-01-21,2,14.6,4.2999999999999998
2016-02-09,54,16.600000000000001,6.0999999999999996
2016-02-18,4,14.5,2.6000000000000001
2016-02-25,85,16.600000000000001,7.5
2016-03-05,45,17.300000000000001,8.6999999999999993
2016-03-18,0,16.800000000000001,7.5
2016-03-20,0,17,5.7000000000000002
2016-04-06,0,22.100000000000001,10
2016-04-07,0,19.899999999999999,9.5
2016-04-09,30,15.699999999999999,7.7000000000000002
2016-04-13,0,20.800000000000001,11.300000000000001
2016-04-17,0,20.899999999999999,10.800000000000001
2016-04-20,0,20.5,6.2000000000000002
2016-04-27,0,18.699999999999999,9.8000000000000007
2016-04-29,0,19.300000000000001,8.1999999999999993
2016-05-15,0,21,11.699999999999999
2016-05-16,0,20.5,9.8000000000000007
2016-05-22,0,25,10.9
2016-07-04,0,28.800000000000001,15
2016-07-07,0,28,19.300000000000001
2016-08-04,0,29,17.399999999999999
2016-08-19,0,28.399999999999999,19.399999999999999
2016-09-23,0,25.600000000000001,14.699999999999999
2016-10-14,326,28.600000000000001,15.800000000000001
2016-10-21,0,20.199999999999999,9.5
2016-10-25,0,28.5,17.300000000000001
2016-10-28,0,22.100000000000001,9.6999999999999993
2016-11-26,0,18.800000000000001,6.9000000000000004
2016-12-04,0,18.300000000000001,5.4000000000000004
2016-12-05,0,21.899999999999999,8.8000000000000007
2017-01-05,0,15.6,3.1000000000000001
2017-01-11,24,9.9000000000000004,5.2000000000000002
2017-01-20,0,13.800000000000001,0.90000000000000002
2017-01-22,56,16.399999999999999,8.0999999999999996
2017-02-02,44,18.100000000000001,7.5
2017-03-06,73,17.199999999999999,9.1999999999999993
2017-05-11,0,23.5,11.5
2017-05-29,0,29,13.800000000000001
2017-06-06,0,27.100000000000001,19
2017-06-15,0,30,17.300000000000001
2017-06-19,0,28.5,18.100000000000001
2017-10-02,0,24.300000000000001,14.300000000000001
2017-11-19,0,16.5,6.9000000000000004
2017-12-17,0,14.4,0.80000000000000004
2017-01-09,6,14.1,1.3999999999999999
2017-01-15,0,8.5999999999999996,1.8999999999999999
2017-01-18,0,10,4.5999999999999996
2017-02-01,0,15.9,4.5
2017-02-15,0,17.300000000000001,7.2000000000000002
2017-02-26,0,15.9,5.4000000000000004
2017-03-04,124,17.399999999999999,6.2999999999999998
2017-03-05,16,15.1,6.7000000000000002
2017-03-17,0,17.399999999999999,3.7000000000000002
2017-03-27,0,17.399999999999999,5.2999999999999998
2017-04-10,0,21.699999999999999,8.6999999999999993
2017-05-07,0,20.800000000000001,10.800000000000001
2017-05-31,0,26.5,13.9
2017-06-16,0,28.199999999999999,18.800000000000001
2017-06-22,0,29.5,17.5
2017-07-22,0,30.399999999999999,21.699999999999999
2017-07-29,0,29,18.100000000000001
2017-07-31,0,33.399999999999999,19.5
2017-08-01,0,38,21.399999999999999
2017-08-03,0,35,22.899999999999999
2017-08-07,0,30,18.600000000000001
2017-08-15,0,30.699999999999999,17.100000000000001
2017-08-31,0,32,21.399999999999999
2017-09-02,0,24.100000000000001,14.6
2017-09-12,0,23.5,16.699999999999999
2017-11-07,14,16.899999999999999,5.0999999999999996
2017-11-16,0,17.800000000000001,7.4000000000000004
2017-11-27,0,15.6,1.8
2017-12-22,0,14.199999999999999,0.90000000000000002
2017-12-31,16,18.699999999999999,6.4000000000000004
2017-01-27,0,17.5,2.8999999999999999
2017-02-03,0,16.899999999999999,7.5
2017-03-19,0,16.600000000000001,9.1999999999999993
2017-03-24,0,25.300000000000001,12.1
2017-04-19,0,18.800000000000001,8.5
2017-04-27,58,18.899999999999999,12.300000000000001
2017-04-30,0,20.5,6.5999999999999996
2017-05-03,6,20.300000000000001,9.1999999999999993
2017-05-14,0,21.800000000000001,10.800000000000001
2017-06-14,0,29,18
2017-06-24,0,29.199999999999999,20.300000000000001
2017-06-29,0,27.5,18.399999999999999
2017-07-01,0,25.100000000000001,16
2017-07-18,0,31.199999999999999,17.399999999999999
2017-07-20,0,30.300000000000001,18.399999999999999
2017-07-23,0,29.899999999999999,19.699999999999999
2017-07-30,0,31,18.100000000000001
2017-08-12,0,25.899999999999999,16.199999999999999
2017-08-29,0,30,17.300000000000001
2017-09-26,2,23.100000000000001,17.100000000000001
2017-10-01,38,21,15.199999999999999
2017-10-14,0,24.100000000000001,11.9
2017-10-25,0,23.100000000000001,7.4000000000000004
2017-10-27,0,23.100000000000001,10.6
2017-11-05,158,18.300000000000001,13.699999999999999
2017-11-13,142,12.6,4.0999999999999996
2017-12-03,0,12.300000000000001,6.0999999999999996
2017-12-04,0,14.199999999999999,1.3999999999999999
2017-12-16,0,12.6,7.7000000000000002
2017-01-24,2,14.699999999999999,5.2999999999999998
2017-02-08,245,10.300000000000001,7.0999999999999996
2017-02-21,0,16.100000000000001,3.6000000000000001
2017-03-18,0,17.899999999999999,4.2999999999999998
2017-04-17,0,19.899999999999999,9.0999999999999996
2017-06-10,0,25.199999999999999,15.199999999999999
2017-06-18,0,32.700000000000003,19
2017-06-25,0,29.399999999999999,20
2017-07-28,0,28.800000000000001,17.899999999999999
2017-09-17,0,23.199999999999999,12.1
2017-09-23,0,26.100000000000001,12.4
2017-10-13,0,23,14
2017-11-02,0,21.300000000000001,8.8000000000000007
2017-11-11,0,18.300000000000001,6.7000000000000002
2017-11-22,0,17.800000000000001,6
2017-11-28,32,14.6,2.7000000000000002
2017-11-30,0,12,3
2017-12-01,92,12.1,1.8
2017-02-04,10,15.4,11.300000000000001
2017-02-23,0,16.5,8.3000000000000007
2017-03-08,0,18.199999999999999,2.6000000000000001
2017-03-13,0,17.300000000000001,6.9000000000000004
2017-04-01,85,20.800000000000001,7.7999999999999998
2017-05-25,0,23.199999999999999,14.5
2017-06-07,0,23.399999999999999,14.199999999999999
2017-06-21,0,29.199999999999999,16.5
2017-07-17,0,28.899999999999999,17.199999999999999
2017-09-10,8,22.600000000000001,17.100000000000001
2017-09-24,0,24.100000000000001,13.699999999999999
2017-10-15,2,23.600000000000001,10.699999999999999
2017-10-16,0,22.899999999999999,10.300000000000001
2017-10-23,0,20.899999999999999,10.300000000000001
2017-11-01,0,21.399999999999999,10.800000000000001
2017-11-04,51,22.800000000000001,9.3000000000000007
2017-12-09,0,11.199999999999999,7.7000000000000002
2017-12-21,0,13.1,-0.90000000000000002
2017-01-01,0,16.399999999999999,4.7000000000000002
2017-01-02,113,16.800000000000001,6.5
2017-01-07,0,10.6,-2.6000000000000001
2017-02-12,0,19.5,6.7000000000000002
2017-03-03,0,17.800000000000001,5.4000000000000004
2017-03-09,2,17.199999999999999,4.5
2017-03-14,0,17.5,6.2999999999999998
2017-03-15,0,17.699999999999999,5.2000000000000002
2017-03-30,0,17.899999999999999,5.5
2017-04-09,0,21.699999999999999,6.9000000000000004
2017-04-11,0,19.800000000000001,5.9000000000000004
2017-04-29,0,19.300000000000001,4.4000000000000004
2017-06-03,0,28.399999999999999,15.5
2017-06-30,98,23.600000000000001,17
2017-07-06,0,31.199999999999999,18.100000000000001
2017-09-28,0,24.199999999999999,12.9
2017-10-12,0,23,11.5
2017-11-10,4,17.5,9.1999999999999993
2017-11-18,0,17.800000000000001,7.4000000000000004
2017-12-11,79,19.300000000000001,15.1
2017-12-13,22,14.300000000000001,5.4000000000000004
2017-12-23,0,15.300000000000001,2.1000000000000001
2017-12-24,0,14.699999999999999,2.3999999999999999
2017-01-03,0,15,7.7000000000000002
2017-01-21,169,15.199999999999999,2
2017-01-29,0,15.5,6.7000000000000002
2017-01-30,8,15.199999999999999,5.7000000000000002
2017-04-21,0,18.199999999999999,3.7999999999999998
2017-05-05,0,21.199999999999999,10.6
2017-05-12,40,19.600000000000001,12.699999999999999
2017-05-26,0,25.300000000000001,14.300000000000001
2017-05-30,0,26,14.1
2017-06-02,0,28.399999999999999,15.6
2017-06-04,0,26.300000000000001,15.4
2017-07-09,0,33.399999999999999,20
2017-07-19,0,31.399999999999999,16.399999999999999
2017-07-27,0,27.5,15.300000000000001
2017-09-22,0,24.399999999999999,11.199999999999999
2017-10-05,0,24.300000000000001,14.199999999999999
2017-10-06,0,24.300000000000001,14.4
2017-10-08,0,22.600000000000001,11
2017-10-21,34,24.100000000000001,13.300000000000001
2017-10-29,0,19.100000000000001,11.300000000000001
2017-11-09,10,14.699999999999999,7.5999999999999996
2017-12-08,103,15,8.1999999999999993
2017-12-30,26,13.5,7.0999999999999996
2017-01-13,36,14.199999999999999,8.8000000000000007
2017-01-19,0,13,0.5
2017-02-24,6,19.100000000000001,9.4000000000000004
2017-03-11,0,18.600000000000001,5.7000000000000002
